sample_id,ox_code,src_code,population,country,location,site,contributor,contact,year,m_s,sex,n_sequences,mean_coverage,ebi_sample_acc,latitude,longitude,sample_set,taxon,phase2_population,primary_taxon,year_original,year_numeric,taxon_marker_based_handoff,primary_taxon_marker_based_handoff,population_id,population_id_source,population_defined,sex_normalized,known_male_for_x_fallback
AN0320-C,AN0320-C,CM0901863,CMgam,Cameroon,,Daiguene,Nora Besansky,Reidenbach,2009,S,F,68847140,16.32,ERS224480,4.777,13.844,AG1000G-PHASE2-AR1,gambiae,CMgam,TRUE,2009,2009,gambiae,TRUE,CMgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AN0321-C,AN0321-C,CM0901871,CMgam,Cameroon,,Daiguene,Nora Besansky,Reidenbach,2009,S,F,87312942,23.81,ERS224580,4.777,13.844,AG1000G-PHASE2-AR1,gambiae,CMgam,TRUE,2009,2009,gambiae,TRUE,CMgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0002-C,AP0002-C,64,FRgam,France,,Combani,Igor Sharakhov,Igor Sharakhov,2011,S,F,147552040,44.72,ERS156409,-12.778704,45.142913,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0005-C,AP0005-C,38,FRgam,France,,Bouyouni,Igor Sharakhov,Igor Sharakhov,2011,S,F,86833234,29.5,ERS224326,-12.737813,45.141696,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0006-C,AP0006-C,77,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,F,105364662,34.09,ERS224271,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0007-C,AP0007-C,60,FRgam,France,,Mtsamboro Forest Reserve,Igor Sharakhov,Igor Sharakhov,2011,S,F,134608084,42.38,ERS156390,-12.70271,45.081091,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0008-C,AP0008-C,61,FRgam,France,,Combani,Igor Sharakhov,Igor Sharakhov,2011,S,F,68608372,22.33,ERS156417,-12.778704,45.142913,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0009-C,AP0009-C,62,FRgam,France,,Combani,Igor Sharakhov,Igor Sharakhov,2011,S,M,88817610,27.2,ERS156402,-12.778704,45.142913,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0010-C,AP0010-C,63,FRgam,France,,Combani,Igor Sharakhov,Igor Sharakhov,2011,S,M,145581244,43.85,ERS156422,-12.778704,45.142913,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0011-C,AP0011-C,65,FRgam,France,,Combani,Igor Sharakhov,Igor Sharakhov,2011,S,M,70840668,21.85,ERS156420,-12.778704,45.142913,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0014-C,AP0014-C,72,FRgam,France,,Mont Benara,Igor Sharakhov,Igor Sharakhov,2011,S,M,114022478,31.77,ERS224642,-12.857,45.155181,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0017-C,AP0017-C,81,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,F,116223318,37.24,ERS224242,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0018-C,AP0018-C,85,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,M,116599026,32.8,ERS156401,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0019-C,AP0019-C,88,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,M,81935308,25.24,ERS156396,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0020-C,AP0020-C,78,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,M,61029514,19.33,ERS156400,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0021-C,AP0021-C,92,FRgam,France,,Karihani Lake,Igor Sharakhov,Igor Sharakhov,2011,S,F,128535274,40.62,ERS156393,-12.796525,45.121722,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0022-C,AP0022-C,94,FRgam,France,,Karihani Lake,Igor Sharakhov,Igor Sharakhov,2011,S,F,114675666,35.08,ERS224262,-12.796525,45.121722,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0023-C,AP0023-C,79,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,F,101114962,33.48,ERS224291,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0024-C,AP0024-C,98,FRgam,France,,Sada,Igor Sharakhov,Igor Sharakhov,2011,S,F,73494538,21.91,ERS156403,-12.852147,45.103891,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0025-C,AP0025-C,100,FRgam,France,,Sada,Igor Sharakhov,Igor Sharakhov,2011,S,M,97442600,28.05,ERS156424,-12.852147,45.103891,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0030-C,AP0030-C,76,FRgam,France,,Mont Benara,Igor Sharakhov,Igor Sharakhov,2011,S,F,110168332,36.86,ERS224278,-12.857,45.155181,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0031-C,AP0031-C,80,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,M,64061978,20.55,ERS156415,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0032-C,AP0032-C,89,FRgam,France,,Mtsanga Charifou,Igor Sharakhov,Igor Sharakhov,2011,S,M,70702354,21.85,ERS156421,-12.990662,45.155673,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0033-C,AP0033-C,95,FRgam,France,,Karihani Lake,Igor Sharakhov,Igor Sharakhov,2011,S,F,87748418,28.4,ERS224324,-12.796525,45.121722,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AP0034-C,AP0034-C,97,FRgam,France,,Sada,Igor Sharakhov,Igor Sharakhov,2011,S,M,148442774,41.31,ERS156410,-12.852147,45.103891,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AP0035-C,AP0035-C,99,FRgam,France,,Sada,Igor Sharakhov,Igor Sharakhov,2011,S,M,95319410,28.49,ERS156414,-12.852147,45.103891,AG1000G-PHASE2-AR1,gambiae,FRgam,TRUE,2011,2011,gambiae,TRUE,FRgam,PHASE2_RELEASE_POPULATION,TRUE,m,TRUE
AS0001-C,AS0001-C,LIB001,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,95407900,31.96,ERS224200,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0002-C,AS0002-C,LIB002,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,91412508,30.54,ERS224188,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0003-C,AS0003-C,LIB003,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,93515284,30.9,ERS224107,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0004-C,AS0004-C,LIB004,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,106445332,34.72,ERS224239,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0005-C,AS0005-C,LIB005,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,93317724,30.36,ERS224831,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0006-C,AS0006-C,LIB006,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,88368216,28.94,ERS224249,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0007-C,AS0007-C,LIB007,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,86209460,29.22,ERS224184,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0008-C,AS0008-C,LIB008,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,113562516,36.63,ERS224649,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0009-C,AS0009-C,LIB009,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,104891658,34.19,ERS224276,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0010-C,AS0010-C,LIB010,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,91997280,30.31,ERS224207,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0011-C,AS0011-C,LIB011,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,107500670,35.71,ERS224252,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0012-C,AS0012-C,LIB012,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,89644956,30.37,ERS224187,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0013-C,AS0013-C,LIB013,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,114523314,37.4,ERS224179,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0014-C,AS0014-C,LIB014,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,114873076,36.99,ERS224307,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0015-C,AS0015-C,LIB015,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,72808294,23.43,ERS224829,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0016-C,AS0016-C,LIB016,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,93993048,30.29,ERS224258,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0017-C,AS0017-C,LIB017,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,116139562,37.51,ERS224263,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0018-C,AS0018-C,LIB018,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,95083186,30.89,ERS224279,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0019-C,AS0019-C,LIB019,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,106897394,34.26,ERS224328,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0020-C,AS0020-C,LIB020,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,113399970,35.32,ERS224226,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0021-C,AS0021-C,LIB021,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,95031208,30.79,ERS224220,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0022-C,AS0022-C,LIB022,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,101753358,32.91,ERS224266,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0024-C,AS0024-C,LIB024,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,88610890,27.91,ERS224822,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0025-C,AS0025-C,LIB025,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,35334132,12.1,ERS224309,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0026-C,AS0026-C,LIB026,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,88812378,29.09,ERS224827,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0027-C,AS0027-C,LIB027,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,114764176,37.76,ERS224287,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0028-C,AS0028-C,LIB028,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,109757818,34.18,ERS224193,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0029-C,AS0029-C,LIB029,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,93767958,29.43,ERS224832,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0030-C,AS0030-C,LIB030,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,112462804,35.2,ERS224635,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0032-C,AS0032-C,LIB032,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,113927254,34.96,ERS224264,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0033-C,AS0033-C,LIB033,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,66327196,21.26,ERS224281,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0034-C,AS0034-C,LIB034,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,88444406,28.63,ERS224103,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0035-C,AS0035-C,LIB035,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,95909928,31.3,ERS224273,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0036-C,AS0036-C,LIB036,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,100120724,33.54,ERS224233,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0037-C,AS0037-C,LIB037,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,90562216,28.6,ERS224311,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0039-C,AS0039-C,LIB039,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,105457300,34.71,ERS224199,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0040-C,AS0040-C,LIB040,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,95725706,30.59,ERS224830,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0041-C,AS0041-C,LIB041,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,104023904,33.37,ERS224833,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0042-C,AS0042-C,LIB042,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,92375134,28.1,ERS254323,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0044-C,AS0044-C,LIB044,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,56009974,18.72,ERS224815,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0045-C,AS0045-C,LIB045,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,101293228,32.78,ERS224243,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0046-C,AS0046-C,LIB046,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,110273778,35.51,ERS224818,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0047-C,AS0047-C,LIB047,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,66666138,21.94,ERS224303,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0048-C,AS0048-C,LIB048,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,108971648,33.69,ERS224823,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0049-C,AS0049-C,LIB049,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,67139006,22.16,ERS224826,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0051-C,AS0051-C,LIB051,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,98856282,32.75,ERS224222,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0052-C,AS0052-C,LIB052,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,71696804,23.81,ERS254324,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0053-C,AS0053-C,LIB053,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,116748284,36.97,ERS224274,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0054-C,AS0054-C,LIB054,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,97458580,18.21,ERS224265,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0055-C,AS0055-C,LIB055,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,107362622,34.73,ERS224253,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0056-C,AS0056-C,LIB056,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,92080258,29.78,ERS224305,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0057-C,AS0057-C,LIB057,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,108441034,34.05,ERS224816,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0058-C,AS0058-C,LIB058,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,97185402,31.35,ERS224819,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0059-C,AS0059-C,LIB059,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,100743932,28.58,ERS224288,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0060-C,AS0060-C,LIB060,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,90302674,29.09,ERS224824,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0062-C,AS0062-C,LIB062,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,92278428,28.8,ERS224828,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0064-C,AS0064-C,LIB064,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,97764826,31.16,ERS224241,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AS0065-C,AS0065-C,LIB065,GAgam,Gabon,,Libreville,Joao Pinto,Joao Pinto,2000,S,F,86937604,26.51,ERS224302,0.384,9.455,AG1000G-PHASE2-AR1,gambiae,GAgam,TRUE,2000,2000,gambiae,TRUE,GAgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
